Date;Rot;VH;Team;1st;2nd;3rd;4th;Final;Open;Close;ML;2H
429;501;V;Dallas Mavericks;26;34;26;29;115;8.5;7.5;-320;2.5
429;502;H;Detroit Pistons;26;28;29;22;105;214.5;213.5;265;104.5
429;503;V;Brooklyn Nets;35;31;45;19;130;9.5;5;-210;118
429;504;H;Indiana Pacers;28;24;41;20;113;238;241.5;180;1
429;505;V;Golden State Warriors;25;33;33;23;114;5.5;4.5;-180;4
429;506;H;Minnesota Timberwolves;35;25;29;37;126;234;234.5;160;115.5
429;507;V;Milwaukee Bucks;38;35;25;38;136;12.5;14;-1250;4
429;508;H;Houston Rockets;29;36;39;39;143;232;233;800;118.5
429;509;V;Toronto Raptors;33;24;28;26;111;223.5;219;160;107.5
429;510;H;Denver Nuggets;30;29;28;34;121;4;5;-180;2.5
429;511;V;New Orleans Pelicans;31;29;19;30;109;9;9.5;-420;0.505
429;512;H;Oklahoma City ThunderCity;20;23;25;27;95;229.5;232.5;350;112.5
430;513;V;Atlanta Hawks;26;20;31;27;104;222;223.5;275;2
430;514;H;Philadelphia 76ers;23;42;29;32;126;9;7.5;-335;108
430;515;V;Washington Wizards;35;23;33;31;122;6.5;6.5;-265;1.5
430;516;H;Cleveland Cavaliers;30;22;16;25;93;227;231.5;225;113.5
430;517;V;San Antonio Spurs;39;38;26;25;140;224.5;222;160;113.5
430;518;H;Boston Celtics;16;32;42;38;143;4.5;4.5;-180;9.5
430;519;V;Orlando Magic;20;23;15;17;75;224.5;222;600;113.5
430;520;H;Memphis Grizzlies;19;20;36;17;92;10.5;13;-900;10
430;521;V;Portland Trail Blazers;23;36;35;34;128;240.5;3;-150;1.5
430;522;H;Brooklyn Nets;25;32;24;28;109;pk;242;130;118
430;523;V;Milwaukee Bucks;28;24;28;28;108;4.5;1.5;-130;113.5
430;524;H;Chicago Bulls;16;28;19;35;98;221.5;224;110;1.5
430;525;V;Utah Jazz;23;29;20;28;100;222.5;219;140;3
430;526;H;Phoenix Suns;39;29;28;25;121;4.5;3.5;-160;112
430;527;V;Sacramento Kings;30;25;23;32;110;222.5;224.5;475;109.5
430;528;H;Los Angeles Lakers;23;33;32;18;106;10;11.5;-650;7.5
501;529;V;Detroit Pistons;18;24;28;24;94;213.5;216;265;1
501;530;H;Charlotte Hornets;26;32;21;28;107;7;7;-320;105.5
501;531;V;Golden State Warriors;22;27;39;25;113;7.5;8.5;-380;9
501;532;H;Houston Rockets;24;31;12;20;87;233;233;320;114
501;533;V;New Orleans Pelicans;38;27;33;25;140;4;3.5;-160;2.5
501;534;H;Minnesota Timberwolves;30;35;32;26;136;234.5;239.5;140;116.5
501;535;V;Miami Heat;29;38;32;25;124;10;11.5;-800;4
501;536;H;Cleveland Cavaliers;36;24;26;21;107;208.5;209;550;102.5
501;537;V;Chicago Bulls;26;37;12;22;97;214.5;217.5;310;112
501;538;H;Atlanta Hawks;31;23;28;26;108;6;9;-370;9
501;539;V;Indiana Pacers;42;40;44;26;152;6.5;8.5;-380;112
501;540;H;Oklahoma City ThunderCity;29;17;24;25;95;231;232;320;3.5
501;541;V;Memphis Grizzlies;36;24;25;26;111;10.5;11;-800;2
501;542;H;Orlando Magic;29;17;30;36;112;224.5;218;550;111
501;543;V;Washington Wizards;26;39;32;27;124;231.5;232.5;175;114.5
501;544;H;Dallas Mavericks;38;32;19;36;125;5.5;4.5;-200;1.5
501;545;V;Denver Nuggets;27;25;31;27;110;223.5;222;210;108
501;546;H;Los Angeles Clippers;28;19;26;31;104;4;6;-250;6
501;547;V;Toronto Raptors;33;29;27;13;102;222;215.5;225;105
501;548;H;Utah Jazz;29;27;29;21;106;7;7;-265;7
502;549;V;Brooklyn Nets;37;22;31;24;114;243.5;243;125;119
502;550;H;Milwaukee Bucks;28;34;28;27;117;1;2.5;-145;1
502;551;V;Portland Trail Blazers;34;37;32;26;129;232;1;-120;1
502;552;H;Boston Celtics;32;39;27;21;119;2.5;235;100;116
502;553;V;New York Knicks;34;25;34;29;122;8;10;-650;1.5
502;554;H;Houston Rockets;24;20;27;26;97;216.5;218.5;475;106
502;555;V;Philadelphia 76ers;37;24;28;18;113;5;10;-600;3
502;556;H;San Antonio Spurs;27;25;27;28;111;21.5;219;450;107
502;557;V;Miami Heat;35;30;35;21;121;5;5.5;-220;1.5
502;558;H;Charlotte Hornets;32;26;22;31;111;212;213;190;104.5
502;559;V;Sacramento Kings;36;25;26;24;111;228.5;226.5;235;111
502;560;H;Dallas Mavericks;26;28;18;27;99;7;6.5;-275;8
502;561;V;Phoenix Suns;27;37;34;25;123;13.5;15;-1600;7
502;562;H;Oklahoma City ThunderCity;33;24;28;35;120;221;221.5;900;113.5
502;563;V;Toronto Raptors;32;40;27;22;121;217.5;215;400;106.5
502;564;H;Los Angeles Lakers;38;21;25;30;114;7;10;-500;10.5
503;565;V;Orlando Magic;21;30;37;31;119;213.5;210;110;107.5
503;566;H;Detroit Pistons;26;22;30;34;112;2;2;-130;1.5
503;567;V;Indiana Pacers;31;35;36;39;141;246;246;170;3
503;568;H;Washington Wizards;36;46;40;32;154;5;4.5;-190;120
503;569;V;Golden State Warriors;39;27;29;28;123;236.5;236.5;110;117
503;570;H;New Orleans Pelicans;21;33;26;28;108;2;1.5;-130;4.5
503;571;V;Portland Trail Blazers;31;31;33;19;114;235;237;115;115.5
503;572;H;Atlanta Hawks;32;36;34;21;123;1.5;2.5;-135;pk
503;573;V;Philadelphia 76ers;34;26;23;23;106;6.5;7.5;-310;103.5
503;574;H;Chicago Bulls;20;23;20;31;94;215.5;211;260;0.5
503;575;V;New York Knicks;25;44;28;21;118;218;221;160;107.5
503;576;H;Memphis Grizzlies;22;36;22;24;104;3.5;4;-180;5
503;577;V;San Antonio Spurs;22;21;29;27;99;223;220.5;270;0.5
503;578;H;Utah Jazz;31;29;29;21;110;6.5;7.5;-330;112.5
503;579;V;Denver Nuggets;24;18;23;24;89;2.5;4;-180;1.5
503;580;H;Los Angeles Lakers;20;25;25;23;93;219;213.5;160;103.5
504;501;V;Phoenix Suns;30;29;31;24;134;12.5;12.5;-1100;5.5
504;502;H;Cleveland Cavaliers;24;29;35;26;118;218.5;220;700;111
504;503;V;Charlotte Hornets;30;23;25;24;102;6.5;4;-180;1
504;504;H;Detroit Pistons;28;21;23;27;99;215.5;218;160;107
504;505;V;Brooklyn Nets;33;25;36;24;118;240.5;242.5;105;1.5
504;506;H;Milwaukee Bucks;34;32;26;32;124;1;2;-125;119
504;507;V;Sacramento Kings;25;31;25;22;103;5;5.5;-210;111
504;508;H;Oklahoma City ThunderCity;20;26;23;30;99;229.5;227;180;pk
504;509;V;Golden State Warriors;34;23;22;24;103;234.5;235;110;115.5
504;510;H;New Orleans Pelicans;32;24;19;33;108;1.5;2;-130;pk
504;511;V;Dallas Mavericks;30;33;35;29;127;216;216.5;-110;105.5
504;512;H;Miami Heat;39;15;23;36;113;3.5;pk;-110;2
504;513;V;Toronto Raptors;30;24;28;18;100;221;217.5;525;106
504;514;H;Los Angeles Clippers;26;22;34;23;105;9.5;11.5;-750;9.5
505;515;V;Boston Celtics;39;24;37;32;132;9;12.5;-950;2
505;516;H;Orlando Magic;27;18;30;21;96;218.5;221;625;112
505;517;V;Portland Trail Blazers;29;38;35;39;141;11;12;-900;3.5
505;518;H;Cleveland Cavaliers;28;29;23;25;105;228;226.5;600;110.5
505;519;V;Memphis Grizzlies;33;40;34;32;139;4.5;3.5;-160;121.5
505;520;H;Minnesota Timberwolves;29;34;40;32;135;235.5;237.5;140;1
505;521;V;Phoenix Suns;38;27;23;15;103;228.5;1;-115;116
505;522;H;Atlanta Hawks;42;25;30;38;135;pk;227;-105;pk
505;523;V;Philadelphia 76ers;39;36;33;27;135;14.5;14.5;-1500;5
505;524;H;Houston Rockets;30;33;28;24;115;224.5;220.5;850;109
505;525;V;Sacramento Kings;30;26;29;19;104;240;239;210;116
505;526;H;Indiana Pacers;26;21;21;25;93;5.5;6;-250;6
505;527;V;Washington Wizards;37;34;24;39;134;242;243;155;119
505;528;H;Milwaukee Bucks;29;42;32;32;135;6.5;4;-175;2.5
505;529;V;San Antonio Spurs;26;16;21;31;94;221;219;240;3
505;530;H;Utah Jazz;38;28;34;26;126;7.5;7;-280;111.5
505;531;V;New York Knicks;12;31;26;28;97;214.5;214.5;140;4
505;532;H;Denver Nuggets;34;30;25;24;113;3;3.5;-160;105
506;533;V;Chicago Bulls;34;25;37;24;120;2.5;4.5;-180;1.5
506;534;H;Charlotte Hornets;24;29;21;25;99;217.5;219;160;112
506;535;V;Brooklyn Nets;32;30;21;26;109;4;3;-150;2.5
506;536;H;Dallas Mavericks;37;26;19;31;113;234;235.5;130;116
506;537;V;Washington Wizards;31;20;31;33;131;234;2;-135;4
506;538;H;Toronto Raptors;33;27;26;29;129;1.5;235.5;115;114.5
506;539;V;Memphis Grizzlies;32;17;21;27;97;9.5;9;-450;8
506;540;H;Detroit Pistons;31;27;20;33;111;221.5;222.5;375;113
506;541;V;Atlanta Hawks;26;32;38;30;126;5;6;-245;7.5
506;542;H;Indiana Pacers;36;36;38;23;133;240;238.5;205;117
506;543;V;Oklahoma City ThunderCity;24;25;23;25;97;228.5;225;825;109.5
506;544;H;Golden State Warriors;31;30;27;30;118;14.5;13.5;-1350;4
506;545;V;Los Angeles Lakers;20;22;29;23;94;211.5;212;320;0.5
506;546;H;Los Angeles Clippers;29;36;27;26;118;8;8.5;-380;104
507;547;V;New Orleans Pelicans;21;33;37;16;107;228;223.5;550;108.5
507;548;H;Philadelphia 76ers;32;38;18;21;109;8;11.5;-800;1.5
507;549;V;Boston Celtics;28;18;28;25;99;2.5;4;-175;6.5
507;550;H;Chicago Bulls;30;30;34;27;121;222.5;226;155;114.5
507;551;V;Houston Rockets;34;29;29;41;133;231.5;233;1400;112.5
507;552;H;Milwaukee Bucks;34;30;43;34;141;17;17.5;-4000;10
507;553;V;Orlando Magic;31;31;27;23;112;215.5;214;260;110
507;554;H;Charlotte Hornets;26;34;34;28;122;8.5;7.5;-310;6.5
507;555;V;Minnesota Timberwolves;32;22;24;34;112;222.5;228.5;280;110.5
507;556;H;Miami Heat;28;31;30;32;121;6;8;-340;3.5
507;557;V;Cleveland Cavaliers;19;18;28;25;90;220;217;450;1
507;558;H;Dallas Mavericks;33;29;24;24;110;10;10.5;-600;105.5
507;559;V;New York Knicks;33;30;25;17;105;217.5;217;225;106.5
507;560;H;Phoenix Suns;30;26;34;38;128;6;6.5;-265;6
507;561;V;Denver Nuggets;41;32;26;21;120;218.5;215;160;106.5
507;562;H;Utah Jazz;40;29;29;29;127;3;4.5;-180;3
507;563;V;San Antonio Spurs;25;27;26;35;113;2.5;4.5;-190;1.5
507;564;H;Sacramento Kings;21;28;32;23;104;227;223.5;170;114
507;565;V;Los Angeles Lakers;22;33;23;23;101;222;223;270;109
507;566;H;Portland Trail Blazers;34;25;23;24;106;7;7.5;-330;3
508;567;V;Washington Wizards;33;30;29;32;133;3.5;4;-180;3
508;568;H;Indiana Pacers;32;30;39;23;132;247.5;250.5;160;122.5
508;569;V;Detroit Pistons;17;26;30;31;104;221;216.5;400;106.5
508;570;H;Philadelphia 76ers;34;22;33;29;118;10.5;9.5;-500;1
508;571;V;Memphis Grizzlies;26;21;34;28;109;5;6.5;-260;4
508;572;H;Toronto Raptors;26;20;26;27;99;227;225.5;220;114.5
508;573;V;Brooklyn Nets;24;32;41;28;125;3;4;-165;6.5
508;574;H;Denver Nuggets;37;34;33;15;119;231;232;145;112
508;575;V;Oklahoma City ThunderCity;25;23;19;30;97;223.5;222.5;800;108.5
508;576;H;Golden State Warriors;37;36;33;30;136;14.5;13;-1250;1
508;577;V;San Antonio Spurs;26;21;28;27;102;229.5;233;200;118
508;578;H;Portland Trail Blazers;27;30;33;34;124;5;6;-240;pk
508;579;V;Houston Rockets;32;28;23;33;116;227;225.5;1100;110
508;580;H;Utah Jazz;32;34;30;28;124;14.5;16;-2500;7.5
509;501;V;Miami Heat;36;43;26;25;130;221;222;-110;109.5
509;502;H;Boston Celtics;23;30;31;40;124;2;1;-110;6.5
509;503;V;New York Knicks;26;30;23;27;106;216;215;290;106
509;504;H;Los Angeles Clippers;29;25;20;26;100;7.5;7.5;-350;6.5
509;505;V;Dallas Mavericks;39;25;34;26;124;10.5;10.5;-600;3
509;506;H;Cleveland Cavaliers;30;23;19;25;97;217;218;450;106.5
509;507;V;New Orleans Pelicans;34;23;32;23;112;220;224;135;1.5
509;508;H;Charlotte Hornets;25;42;29;14;110;4.5;3;-155;110
509;509;V;Minnesota Timberwolves;34;40;33;21;128;6.5;7.5;-300;114
509;510;H;Orlando Magic;19;25;25;27;96;229;232.5;250;2.5
509;511;V;Chicago Bulls;28;29;26;25;108;8.5;9.5;-450;1
509;512;H;Detroit Pistons;18;21;29;28;96;220.5;216.5;375;109
509;513;V;Phoenix Suns;19;28;30;33;110;5.5;6.5;-250;7
509;514;H;Los Angeles Lakers;30;29;39;25;123;214;217;210;110
509;515;V;Oklahoma City ThunderCity;25;26;20;27;98;221.5;224;375;0.5
509;516;H;Sacramento Kings;33;38;35;20;126;9.5;9.5;-450;110
510;517;V;Washington Wizards;32;30;17;45;124;237.5;237;290;116
510;518;H;Atlanta Hawks;34;27;35;29;125;7.5;8.5;-350;6
510;519;V;Indiana Pacers;27;26;26;32;111;6.5;9.5;-450;8.5
510;520;H;Cleveland Cavaliers;28;32;17;25;102;229;228.5;375;111
510;521;V;New Orleans Pelicans;31;28;29;22;110;225.5;228.5;400;111
510;522;H;Memphis Grizzlies;36;35;15;29;115;9.5;9.5;-500;2
510;523;V;Milwaukee Bucks;36;28;31;30;125;7.5;7;-300;11
510;524;H;San Antonio Spurs;45;42;26;33;146;234;233.5;250;119
510;525;V;Utah Jazz;30;19;26;41;116;2.5;2;-125;2
510;526;H;Golden State Warriors;31;23;35;30;119;228.5;226.5;105;115.5
510;527;V;Houston Rockets;33;30;37;29;129;238;239.5;900;117.5
510;528;H;Portland Trail Blazers;50;29;32;29;140;14;15;-1600;3.5
511;529;V;Minnesota Timberwolves;30;32;24;33;119;7.5;7.5;-310;111
511;530;H;Detroit Pistons;20;20;25;35;100;227.5;228;260;2
511;531;V;Denver Nuggets;38;25;28;26;117;5.5;6;-240;3
511;532;H;Charlotte Hornets;26;34;26;26;112;220.5;223.5;200;109.5
511;533;V;Miami Heat;28;34;31;36;129;1;1.5;-120;109.5
511;534;H;Boston Celtics;28;28;23;42;121;222.5;224.5;100;1.5
511;535;V;Los Angeles Clippers;27;33;25;30;115;11.5;13.5;-1200;5.5
511;536;H;Toronto Raptors;19;33;19;25;96;220.5;217.5;750;106.5
511;537;V;Brooklyn Nets;32;32;29;22;115;5.5;4.5;-185;114.5
511;538;H;Chicago Bulls;23;28;23;33;107;232;234.5;165;1.5
511;539;V;Dallas Mavericks;27;30;25;22;104;2;3.5;-155;4
511;540;H;Memphis Grizzlies;28;32;36;37;133;226.5;227.5;135;110.5
511;541;V;Philadelphia 76ers;33;29;13;19;94;6.5;5.5;-210;113.5
511;542;H;Indiana Pacers;26;25;24;28;103;236.5;233.5;180;0.5
511;543;V;Orlando Magic;22;26;23;31;102;229.5;230;1000;117
511;544;H;Milwaukee Bucks;29;30;20;35;114;14;15.5;-2000;5.5
511;545;V;Phoenix Suns;38;28;32;18;116;5;4.5;-180;118
511;546;H;Golden State Warriors;29;29;34;30;122;231;231.5;160;pk
511;547;V;Oklahoma City ThunderCity;32;33;18;23;106;224;222.5;375;109
511;548;H;Sacramento Kings;27;35;41;19;122;10.5;9;-450;7
511;549;V;New York Knicks;25;31;20;15;99;214.5;210;125;103.5
511;550;H;Los Angeles Lakers;24;31;18;18;101;5.5;2.5;-145;2
512;551;V;Washington Wizards;30;29;32;25;116;240;238.5;235;116
512;552;H;Atlanta Hawks;35;21;27;37;120;6.5;7;-275;6
512;553;V;San Antonio Spurs;20;31;30;35;116;223.5;233;175;118.5
512;554;H;Brooklyn Nets;35;22;39;32;128;5;5;-200;1
512;555;V;Boston Celtics;17;22;30;25;94;10;6;-250;5
512;556;H;Cleveland Cavaliers;22;20;25;35;102;219.5;222;210;113
512;557;V;Portland Trail Blazers;24;35;25;21;105;235;234;-105;113.5
512;558;H;Utah Jazz;31;25;20;22;98;3;1;-115;0.5
512;559;V;New Orleans Pelicans;30;28;22;27;107;225;225.5;385;110.5
512;560;H;Dallas Mavericks;32;45;34;14;125;10.5;9.5;-470;1
512;561;V;Houston Rockets;26;27;43;26;122;223.5;220;400;108
512;562;H;Los Angeles Lakers;34;25;41;24;124;13.5;9;-500;4
513;563;V;Los Angeles Clippers;31;13;40;29;113;8;8.5;-350;7.5
513;564;H;Charlotte Hornets;23;24;30;13;90;223.5;220.5;290;107
513;565;V;Milwaukee Bucks;39;30;40;33;142;8.5;9.5;-450;4.5
513;566;H;Indiana Pacers;38;28;30;37;133;241;241.5;375;123
513;567;V;Orlando Magic;16;25;30;22;93;227.5;222.5;700;113
513;568;H;Atlanta Hawks;29;32;32;23;116;12.5;13.5;-1100;1.5
513;569;V;San Antonio Spurs;18;25;34;21;98;216.5;215.5;175;109.5
513;570;H;New York Knicks;20;26;27;29;102;4.5;4.5;-200;2.5
513;571;V;Philadelphia 76ers;22;19;26;27;94;1;218.5;105;5
513;572;H;Miami Heat;38;22;29;17;106;217.5;1.5;-125;106
513;573;V;Sacramento Kings;32;28;23;27;110;230;227.5;290;110.5
513;574;H;Memphis Grizzlies;36;23;30;27;116;7.5;8.5;-350;6
513;575;V;Toronto Raptors;27;20;29;26;102;217.5;216.5;450;106
513;576;H;Chicago Bulls;30;36;22;26;114;10;10.5;-600;0.5
513;577;V;Denver Nuggets;35;28;29;22;114;6;2;-140;112.5
513;578;H;Minnesota Timberwolves;26;26;37;14;103;235.5;230.5;120;2.5
513;579;V;Portland Trail Blazers;26;27;24;40;117;231.5;237.5;110;114.5
513;580;H;Phoenix Suns;26;26;33;33;118;5.5;2;-130;2.5
514;501;V;Cleveland Cavaliers;33;23;20;29;105;226.5;226.5;390;111.5
514;502;H;Washington Wizards;31;27;33;29;120;8;9;-480;5.5
514;503;V;Denver Nuggets;29;28;30;17;104;9.5;8.5;-400;4.5
514;504;H;Detroit Pistons;25;28;21;17;91;220;217;330;106.5
514;505;V;Utah Jazz;30;31;31;17;109;13.5;15;-2000;4.5
514;506;H;Oklahoma City ThunderCity;20;27;19;27;93;222;221;1000;113.5
514;507;V;Orlando Magic;24;19;26;28;97;219.5;213.5;900;109
514;508;H;Philadelphia 76ers;27;39;30;26;122;14;14;-1600;1.5
514;509;V;Los Angeles Clippers;33;36;24;22;115;12;7;-300;4
514;510;H;Houston Rockets;30;43;32;17;122;227;225;250;111.5
514;511;V;Sacramento Kings;25;32;19;30;106;227.5;224.5;140;109.5
514;512;H;Memphis Grizzlies;29;24;26;28;107;6.5;3.5;-160;2.5
514;513;V;Toronto Raptors;26;26;31;27;110;222;219.5;950;108
514;514;H;Dallas Mavericks;31;35;26;22;114;13;14.5;-1800;4.5
514;515;V;New Orleans Pelicans;32;25;33;32;122;231;220;100;5
514;516;H;Golden State Warriors;41;34;24;26;125;4.5;1;-120;108.5
515;517;V;Los Angeles Lakers;36;28;32;26;122;7;8.5;-400;2.5
515;518;H;Indiana Pacers;28;28;32;27;115;228;226.5;330;110.5
515;519;V;Boston Celtics;37;29;23;35;124;230.5;233.5;180;118.5
515;520;H;Minnesota Timberwolves;26;21;27;34;108;4.5;5;-210;7.5
515;521;V;Phoenix Suns;34;34;41;31;140;10.5;10.5;-700;115.5
515;522;H;San Antonio Spurs;17;30;23;33;103;223;225.5;500;pk
515;523;V;Charlotte Hornets;27;27;32;18;109;212;214.5;200;104.5
515;524;H;New York Knicks;36;27;26;15;118;6;5.5;-240;0.5
515;525;V;Miami Heat;28;23;30;27;108;232;233;160;2.5
515;526;H;Milwaukee Bucks;44;26;29;23;122;pk;4.5;-180;114.5
515;527;V;Chicago Bulls;29;22;20;20;91;234;231.5;525;117.5
515;528;H;Brooklyn Nets;28;33;18;26;105;11.5;11;-750;3
516;529;V;Utah Jazz;28;36;33;24;121;11;11;-800;1.5
516;530;H;Sacramento Kings;25;24;24;26;99;226;221.5;550;113.5
516;531;V;Houston Rockets;33;21;18;23;95;232;232;270;2
516;532;H;Atlanta Hawks;36;36;27;25;124;11;7.5;-330;113.5
516;533;V;Memphis Grizzlies;29;20;20;32;101;230;228;145;0.5
516;534;H;Golden State Warriors;30;25;31;27;113;5;3.5;-165;116
516;535;V;Phoenix Suns;27;25;37;34;123;9;2;-130;2.5
516;536;H;San Antonio Spurs;23;38;24;36;121;226.5;220;110;112
516;537;V;Cleveland Cavaliers;24;32;20;33;109;224.5;225.5;900;109.5
516;538;H;Brooklyn Nets;34;33;32;24;123;12.5;13;-1600;3.5
516;539;V;Miami Heat;32;37;26;25;120;6;3;-170;104
516;540;H;Detroit Pistons;13;34;24;36;107;217;212;150;4
516;541;V;Los Angeles Clippers;26;34;28;24;112;8.5;8;-360;5
516;542;H;Oklahoma City ThunderCity;35;27;24;31;117;221.5;220.5;300;108
516;543;V;Dallas Mavericks;22;38;35;26;121;7.5;7;-280;7.5
516;544;H;Minnesota Timberwolves;38;38;37;23;136;230;230;240;112
516;545;V;Orlando Magic;26;39;25;27;117;222.5;214;220;110.5
516;546;H;Philadelphia 76ers;32;28;39;29;128;8;6.5;-260;6.5
516;547;V;Los Angeles Lakers;36;27;28;19;110;11;9.5;-450;4.5
516;548;H;New Orleans Pelicans;28;31;17;22;98;223.5;222;375;108
516;549;V;Denver Nuggets;22;33;29;32;116;230.5;228.5;340;112
516;550;H;Portland Trail Blazers;43;29;35;25;132;8.5;8.5;-410;0.5
516;551;V;Milwaukee Bucks;23;31;31;27;112;2.5;7;-300;113.5
516;552;H;Chicago Bulls;33;22;36;27;118;224.5;224.5;250;1
516;553;V;Charlotte Hornets;36;20;34;20;110;228.5;230.5;235;112.5
516;554;H;Washington Wizards;22;30;27;36;115;6.5;7;-275;6
516;555;V;Boston Celtics;24;15;26;27;92;215.5;211;650;107
516;556;H;New York Knicks;23;31;23;19;96;8.5;12;-1000;2
516;557;V;Indiana Pacers;31;37;26;31;125;7;6;-240;111
516;558;H;Toronto Raptors;30;25;28;30;113;229.5;226.5;200;1
518;559;V;Charlotte Hornets;24;21;33;39;117;229;226;110;5.5
518;560;H;Indiana Pacers;40;29;39;36;144;3.5;1.5;-130;109.5
518;561;V;Washington Wizards;21;33;26;20;100;234.5;233;110;114
518;562;H;Boston Celtics;27;25;38;28;118;1.5;2;-130;0.505
519;567;V;San Antonio Spurs;19;30;16;31;96;225;224;170;114
519;568;H;Memphis Grizzlies;38;18;16;28;100;4;4.5;-190;0.5
519;569;V;Golden State Warriors;28;27;24;21;100;222.5;217;205;106
519;570;H;Los Angeles Lakers;22;20;35;26;103;6.5;5.5;-245;7
520;575;V;Indiana Pacers;29;23;31;32;115;241.5;240.5;140;3
520;576;H;Washington Wizards;30;36;48;28;142;3.5;3.5;-160;119
521;579;V;Memphis Grizzlies;30;32;16;21;117;224;220.5;185;111.5
521;580;H;Golden State Warriors;29;20;24;26;112;3.5;4.5;-215;7.5
522;503;V;Miami Heat;24;26;28;21;107;229;226;190;110.5
522;504;H;Milwaukee Bucks;22;31;27;19;109;6;5.5;-220;2.5
522;505;V;Boston Celtics;21;32;20;20;93;226.5;232.5;320;117
522;506;H;Brooklyn Nets;16;31;31;26;104;8;8;-380;8.5
522;509;V;Dallas Mavericks;33;27;26;27;113;223;217.5;210;107
522;510;H;Los Angeles Clippers;30;25;25;23;103;6.5;6;-250;6.5
522;511;V;Portland Trail Blazers;35;23;38;27;123;228;226;100;0.5
522;512;H;Denver Nuggets;30;31;25;23;109;2;1;-120;111
523;501;V;Atlanta Hawks;24;28;19;36;107;217;214;100;105
523;502;H;New York Knicks;16;34;23;32;105;1.5;1;-120;1
523;507;V;Washington Wizards;28;34;31;25;118;229.5;227.5;300;112
523;508;H;Philadelphia 76ers;27;34;38;26;125;7.5;8;-360;5.5
523;513;V;Los Angeles Lakers;25;20;23;22;90;215.5;213.5;120;2.5
523;514;H;Phoenix Suns;32;21;28;18;99;3.5;2;-140;104.5
523;515;V;Memphis Grizzlies;17;32;34;29;112;215.5;216.5;315;110
523;516;H;Utah Jazz;24;19;31;35;109;8.5;8;-375;8
524;521;V;Miami Heat;20;31;27;20;98;221.5;223.5;180;4.5
524;522;H;Milwaukee Bucks;46;32;29;25;132;4.5;5;-210;109
524;523;V;Portland Trail Blazers;25;36;26;22;109;228.5;224.5;110;2.5
524;524;H;Denver Nuggets;31;42;28;27;128;1;2;-130;111.5
525;531;V;Boston Celtics;26;21;35;26;108;227;228;400;1
525;532;H;Brooklyn Nets;40;31;38;21;130;9;9;-500;114.5
525;533;V;Los Angeles Lakers;30;23;26;30;109;1;2;-135;102.5
525;534;H;Phoenix Suns;24;23;25;30;102;209.5;210.5;115;0.5
525;535;V;Dallas Mavericks;35;36;30;26;127;216;215.5;260;107.5
525;536;H;Los Angeles Clippers;33;40;19;29;121;6;7;-310;3.5
526;541;V;Washington Wizards;24;33;23;15;95;230.5;229;320;112
526;542;H;Philadelphia 76ers;35;36;23;26;120;8;8;-380;pk
526;543;V;Atlanta Hawks;27;30;18;17;92;214;213;115;105.5
526;544;H;New York Knicks;20;24;32;25;101;2.5;2;-135;4.5
526;545;V;Memphis Grizzlies;27;27;43;32;129;216.5;219.5;425;112
526;546;H;Utah Jazz;36;38;29;38;141;7.5;10;-550;pk
527;551;V;Milwaukee Bucks;26;23;37;27;113;227.5;1.5;-125;113
527;552;H;Miami Heat;14;22;24;24;84;1;224.5;105;2.5
527;553;V;Phoenix Suns;28;12;23;32;95;210.5;211;240;107
527;554;H;Los Angeles Lakers;27;16;33;33;109;6.5;6.5;-280;3
527;555;V;Denver Nuggets;39;25;20;36;120;229;227;150;111
527;556;H;Portland Trail Blazers;30;29;20;36;115;3.5;3.5;-170;3
528;561;V;New York Knicks;31;13;28;22;94;211;212;170;2
528;562;H;Atlanta Hawks;29;29;28;19;105;4.5;4.5;-190;103
528;563;V;Brooklyn Nets;32;25;27;35;119;6.5;7;-330;6.5
528;564;H;Boston Celtics;33;28;35;29;125;228.5;227;270;111.5
528;565;V;Los Angeles Clippers;31;32;26;29;118;1.5;2.5;-155;1
528;566;H;Dallas Mavericks;34;27;25;22;108;220.5;219;135;106.5
529;571;V;Milwaukee Bucks;22;35;34;29;120;4.5;4.5;-185;5.5
529;572;H;Miami Heat;26;38;21;18;103;222.5;221.5;165;113.5
529;573;V;Denver Nuggets;24;23;19;29;95;228.5;227.5;175;1
529;574;H;Portland Trail Blazers;32;25;36;22;115;3.5;4.5;-200;111
529;575;V;Philadelphia 76ers;36;36;37;23;132;5.5;5;-220;111.5
529;576;H;Washington Wizards;28;30;28;17;103;229;229;190;0.5
529;577;V;Utah Jazz;34;28;34;25;121;5.5;5.5;-215;114.5
529;578;H;Memphis Grizzlies;22;29;34;26;111;224.5;224.5;185;1
530;501;V;New York Knicks;26;23;22;25;96;209.5;209;170;103.5
530;502;H;Atlanta Hawks;25;28;35;25;113;5;5;-190;2
530;503;V;Phoenix Suns;23;31;27;19;100;210.5;209.5;250;106.5
530;504;H;Los Angeles Lakers;24;26;15;27;92;6.5;7;-300;6.5
530;505;V;Brooklyn Nets;33;40;39;29;141;6.5;9;-420;1
530;506;H;Boston Celtics;34;26;31;35;126;229.5;228;350;111.5
530;507;V;Los Angeles Clippers;31;30;21;24;106;3;3.5;-160;106.5
530;508;H;Dallas Mavericks;22;23;15;21;81;222.5;219.5;140;2.5
531;511;V;Philadelphia 76ers;31;30;19;34;114;7.5;8.5;-380;3
531;512;H;Washington Wizards;28;32;32;30;122;230.5;231;320;112.5
