Date;Rot;VH;Team;1st;2nd;3rd;4th;Final;Open;Close;ML;2H
304;533;V;Washington Wizards;30;31;18;25;104;239;243.5;280;119
304;534;H;Portland Trail Blazers;37;35;28;25;125;6;8;-360;1
305;535;V;Denver Nuggets;31;29;20;34;114;9.5;9.5;-550;2.5
305;536;H;Charlotte Hornets;34;17;31;30;112;208;208;400;102
305;537;V;Los Angeles Clippers;33;34;23;30;120;237;1;-120;115
305;538;H;Houston Rockets;23;21;21;40;105;1.5;236.5;100;5.5
305;539;V;Philadelphia 76ers;32;31;33;29;125;221.5;218.5;185;108
305;540;H;Sacramento Kings;30;23;27;28;108;3.5;5.5;-230;6
305;541;V;Toronto Raptors;32;30;27;32;121;8;9;-450;3
305;542;H;Golden State Warriors;27;28;33;25;113;223.5;228;350;111
306;543;V;Atlanta Hawks;34;23;18;37;112;246.5;239.5;185;117
306;544;H;Washington Wizards;33;31;29;25;118;3;5.5;-230;1
306;545;V;Oklahoma City Thunder;27;34;34;31;126;7;6;-250;106
306;546;H;New York Knicks;20;28;30;25;103;219;217;200;1.5
306;547;V;San Antonio Spurs;22;32;41;25;120;222.5;225.5;120;4.5
306;548;H;Brooklyn Nets;41;34;45;19;139;2.5;2.5;-140;110.5
306;549;V;Utah Jazz;30;32;17;20;99;221;219;105;112.5
306;550;H;Boston Celtics;29;20;17;28;94;2;1.5;-125;4
306;551;V;Miami Heat;26;25;23;30;104;235.5;232.5;105;3.5
306;552;H;New Orleans Pelicans;32;33;24;21;110;2;1.5;-125;112.5
306;553;V;Orlando Magic;29;36;37;30;132;2;2.5;-145;119
306;554;H;Minnesota Timberwolves;24;31;28;35;118;234.5;234;125;1.5
306;555;V;Indiana Pacers;29;33;27;19;108;4;2.5;-135;102.5
306;556;H;Chicago Bulls;25;21;26;30;102;213.5;208.5;115;3.5
306;557;V;Memphis Grizzlies;28;21;16;31;96;227;225;250;115
306;558;H;Dallas Mavericks;33;28;34;26;121;7.5;7.5;-310;0.5
306;559;V;Portland Trail Blazers;22;36;24;35;117;1.5;3.5;-160;5
306;560;H;Phoenix Suns;34;33;28;32;127;233.5;233;140;113.5
306;561;V;Milwaukee Bucks;22;26;28;27;103;228.5;228.5;105;116.5
306;562;H;Los Angeles Lakers;19;29;39;26;113;pk;1.5;-125;1
307;563;V;Houston Rockets;17;26;33;23;99;8;8;-400;9
307;564;H;Charlotte Hornets;30;27;25;26;108;222;219.5;300;107.5
307;565;V;Utah Jazz;28;27;24;32;111;8.5;8;-400;108
307;566;H;Detroit Pistons;17;22;34;32;105;214;211;300;pk
307;567;V;Denver Nuggets;33;28;22;19;102;9;9.5;-550;5.5
307;568;H;Cleveland Cavaliers;23;35;27;19;104;218;219;400;107.5
307;569;V;Atlanta Hawks;18;27;33;23;101;235;235;220;2.5
307;570;H;Memphis Grizzlies;38;28;27;25;118;5.5;6;-270;114.5
307;571;V;Philadelphia 76ers;26;31;33;24;114;2.5;3.5;-170;2
307;572;H;Golden State Warriors;21;34;27;36;118;226;220;145;107.5
307;573;V;Sacramento Kings;40;37;23;23;123;230;230.5;110;113
307;574;H;Portland Trail Blazers;24;30;26;31;111;3;2;-130;7.5
308;501;V;Chicago Bulls;23;27;20;37;107;220.5;218.5;230;107.5
308;502;H;Brooklyn Nets;22;36;19;33;110;6.5;6.5;-280;1
308;503;V;Los Angeles Lakers;27;22;36;27;112;227.5;226.5;130;0.5
308;504;H;Los Angeles Clippers;25;28;28;22;103;2.5;2.5;-150;110.5
308;505;V;New Orleans Pelicans;36;35;27;22;120;6;7;-330;1.5
308;506;H;Minnesota Timberwolves;29;34;21;23;107;247;248.5;260;120.5
308;507;V;Oklahoma City Thunder;29;23;31;22;105;219;217.5;230;107.5
308;508;H;Boston Celtics;26;37;21;20;104;4;6.5;-280;0.5
308;509;V;Milwaukee Bucks;28;31;32;40;131;5;6.5;-275;9
308;510;H;Phoenix Suns;47;30;25;38;140;221;228.5;225;116.5
308;511;V;Indiana Pacers;31;24;31;26;112;219;218.5;225;107
308;512;H;Dallas Mavericks;26;26;32;25;109;6.5;6.5;-275;6
308;513;V;Miami Heat;29;28;15;28;100;4.5;5.5;-240;3
308;514;H;Washington Wizards;23;31;18;17;89;231.5;233;190;113
308;515;V;Orlando Magic;34;37;34;21;126;234;229;300;116.5
308;516;H;Houston Rockets;24;22;30;30;106;9.5;8;-400;10
308;517;V;San Antonio Spurs;18;32;41;27;129;5;4.5;-190;5.5
308;518;H;Cleveland Cavaliers;35;25;27;31;132;221;226.5;160;108
308;519;V;Detroit Pistons;22;25;24;13;84;210;210.5;185;103
308;520;H;New York Knicks;27;22;23;24;96;5.5;5.5;-230;2.5
308;521;V;Toronto Raptors;22;29;27;40;118;4.5;5;-200;3
308;522;H;Sacramento Kings;22;28;24;39;113;230;225.5;170;110
309;523;V;Charlotte Hornets;32;31;31;28;138;225;222;170;108.5
309;524;H;Atlanta Hawks;32;34;32;24;143;4;4.5;-200;2.5
309;525;V;Toronto Raptors;27;30;19;25;101;225.5;224.5;210;108.5
309;526;H;Utah Jazz;22;29;19;22;92;4;6;-260;5.5
309;527;V;Milwaukee Bucks;24;30;17;24;95;223.5;220;260;113.5
309;528;H;Denver Nuggets;39;23;14;33;109;4.5;7.5;-330;2
310;529;V;Boston Celtics;30;29;35;20;114;1;3;-150;110.5
310;530;H;Indiana Pacers;22;28;30;31;111;215;215;130;1.5
310;531;V;New York Knicks;31;39;17;28;115;227;229.5;180;111
310;532;H;Washington Wizards;36;18;33;35;122;3.5;5;-220;7
310;533;V;Cleveland Cavaliers;29;23;26;25;103;217.5;217.5;150;106.5
310;534;H;Chicago Bulls;27;27;24;30;108;3.5;4;-180;2.5
310;535;V;Minnesota Timberwolves;35;21;24;31;111;246;249.5;600;121.5
310;536;H;Houston Rockets;26;26;31;34;117;12.5;12.5;-900;10
310;537;V;Orlando Magic;27;23;35;35;120;224;219;110;3
310;538;H;Memphis Grizzlies;35;28;23;29;115;2;2;-130;111.5
310;539;V;Dallas Mavericks;29;30;26;24;109;2.5;4;-180;0.5
310;540;H;San Antonio Spurs;27;27;29;36;119;227.5;232;150;113.5
310;541;V;Phoenix Suns;28;25;25;27;105;233.5;234.5;200;119
310;542;H;Portland Trail Blazers;36;18;28;39;121;3.5;6;-250;4
310;543;V;Brooklyn Nets;27;29;31;17;104;223.5;227;650;112
310;544;H;Los Angeles Lakers;33;25;22;22;102;12;12;-1000;7.5
310;545;V;Los Angeles Clippers;35;41;35;20;131;12.5;12.5;-850;108.5
310;546;H;Golden State Warriors;26;22;29;30;107;226.5;223.5;575;0.5
311;547;V;New York Knicks;33;34;29;22;136;230;232.5;200;113.5
311;548;H;Atlanta Hawks;24;26;28;40;131;4;5.5;-250;7.5
311;549;V;Detroit Pistons;29;26;29;22;106;215;209.5;550;102.5
311;550;H;Philadelphia 76ers;34;36;29;25;124;11;12;-800;2.5
311;551;V;Charlotte Hornets;22;37;28;22;109;211.5;206.5;500;101.5
311;552;H;Miami Heat;40;11;26;21;98;10;11;-700;9.5
311;555;V;Denver Nuggets;29;21;35;12;97;1;2.5;-140;3
311;556;H;Dallas Mavericks;33;24;27;29;113;218;220.5;120;108
730;701;V;Utah Jazz;23;25;31;27;106;220.5;229;125;115.5
730;702;H;New Orleans Pelicans;26;34;27;17;104;1;2.5;-145;1
730;703;V;Los Angeles Clippers;23;29;25;24;101;218.5;220;165;1.5
730;704;H;Los Angeles Lakers;35;19;22;27;103;1;4;-185;106
731;705;V;Orlando Magic;36;34;41;17;128;6;7.5;-340;1
731;706;H;Brooklyn Nets;39;20;23;36;118;212;210;280;107.5
731;707;V;Memphis Grizzlies;30;30;36;28;135;222.5;224.5;140;1
731;708;H;Portland Trail Blazers;35;33;25;31;140;2.5;3;-160;115.5
731;709;V;Phoenix Suns;38;29;22;36;125;7.5;7;-310;0.5
731;710;H;Washington Wizards;31;21;29;31;112;225;224.5;260;114.5
731;711;V;Boston Celtics;25;33;29;25;112;215.5;221;155;113.5
731;712;H;Milwaukee Bucks;33;31;23;32;119;4;3.5;-175;pk
731;713;V;Sacramento Kings;30;35;27;28;120;2;3.5;-165;2
731;714;H;San Antonio Spurs;43;21;32;33;129;214.5;223.5;145;111.5
731;715;V;Houston Rockets;42;33;33;31;153;1;1.5;-120;3.5
731;716;H;Dallas Mavericks;42;43;34;20;149;225.5;232.5;100;117.5
801;717;V;Miami Heat;28;28;38;31;125;pk;4;-175;2.5
801;718;H;Denver Nuggets;26;31;22;26;105;213;215.5;155;105.5
801;719;V;Utah Jazz;15;27;20;32;94;1;pk;-110;5.5
801;720;H;Oklahoma City Thunder;29;37;20;24;110;212.5;219;-110;108.5
801;721;V;New Orleans Pelicans;25;20;21;37;103;226.5;232;190;5
801;722;H;Los Angeles Clippers;37;40;26;23;126;5.5;5;-220;114.5
801;723;V;Philadelphia 76ers;29;26;32;34;121;3.5;6;-280;5
801;724;H;Indiana Pacers;35;26;20;46;127;210.5;219.5;240;110.5
801;725;V;Los Angeles Lakers;21;23;26;22;92;4;2.5;-150;0.5
801;726;H;Toronto Raptors;23;18;31;35;107;213.5;225;130;109.5
802;727;V;Washington Wizards;21;33;31;25;110;233;230;150;113.5
802;728;H;Brooklyn Nets;24;30;29;35;118;1.5;4;-170;2.5
802;729;V;Portland Trail Blazers;24;24;38;38;124;227.5;227.5;150;3
802;730;H;Boston Celtics;37;30;27;34;128;4.5;4;-170;114.5
802;731;V;San Antonio Spurs;31;28;26;23;108;233;236;135;119
802;732;H;Memphis Grizzlies;25;29;22;30;106;2.5;3;-155;2
802;733;V;Sacramento Kings;26;28;24;38;116;221;228;110;5
802;734;H;Orlando Magic;44;34;35;19;132;3;2;-130;110
802;735;V;Milwaukee Bucks;29;25;36;26;116;4;5;-200;5.5
802;736;H;Houston Rockets;32;30;27;31;120;240;244;175;123.5
802;737;V;Dallas Mavericks;35;38;19;23;115;5.5;6;-250;117.5
802;738;H;Phoenix Suns;23;37;36;21;117;235;235;210;1.5
803;739;V;Toronto Raptors;23;25;36;23;107;3;2.5;-145;1
803;740;H;Miami Heat;17;27;35;24;103;221;222;125;106
803;741;V;Indiana Pacers;20;36;34;21;111;7.5;8.5;-400;3.5
803;742;H;Washington Wizards;21;26;21;32;100;227.5;227.5;330;111
803;743;V;Denver Nuggets;23;27;28;31;121;219.5;219.5;200;104.5
803;744;H;Oklahoma City Thunder;22;29;30;28;113;4.5;6;-240;2
803;745;V;Memphis Grizzlies;22;29;23;25;99;238.5;236.5;165;1118
803;746;H;New Orleans Pelicans;26;32;21;30;109;3.5;4.5;-185;1.5
803;747;V;San Antonio Spurs;32;30;25;43;130;228;227;275;112
803;748;H;Philadelphia 76ers;35;29;35;33;132;7;7.5;-335;2.5
803;749;V;Los Angeles Lakers;24;34;28;30;116;6;6;-265;2.5
803;750;H;Utah Jazz;24;32;20;32;108;219;217;225;105
804;751;V;Brooklyn Nets;40;33;21;25;119;227;230.5;1500;115.5
804;752;H;Milwaukee Bucks;34;31;23;28;116;19;19;-5000;14.5
804;753;V;Dallas Mavericks;27;29;19;20;114;5.5;5.5;-240;5
804;754;H;Sacramento Kings;37;23;22;13;110;237;236.5;200;115.5
804;755;V;Phoenix Suns;27;36;32;22;117;230;230;330;117
804;756;H;Los Angeles Clippers;23;33;35;24;115;9;9;-400;8.5
804;757;V;Orlando Magic;22;28;26;33;109;2;1;-115;6
804;758;H;Indiana Pacers;43;28;21;28;120;223.5;224;-105;110
804;759;V;Boston Celtics;28;23;32;23;106;3;5;-200;6
804;760;H;Miami Heat;33;30;28;21;112;223.5;218.5;175;109.5
804;761;V;Houston Rockets;24;32;24;22;102;5;3.5;-170;3.5
804;762;H;Portland Trail Blazers;29;32;25;24;110;244;244;150;119.5
805;763;V;Memphis Grizzlies;31;24;33;27;115;225;220;190;108.5
805;764;H;Utah Jazz;25;39;25;35;124;4.5;5.5;-220;pk
805;765;V;Philadelphia 76ers;26;28;23;30;107;10.5;10.5;-600;4
805;766;H;Washington Wizards;20;27;27;24;98;233;229.5;450;113.5
805;767;V;Denver Nuggets;32;30;27;43;132;3;3;-155;1
805;768;H;San Antonio Spurs;28;37;24;37;126;224.5;226.5;135;112.5
805;769;V;Oklahoma City Thunder;26;26;29;24;105;219;218;200;105.5
805;770;H;Los Angeles Lakers;18;27;21;20;86;6;5.5;-240;2
805;771;V;Toronto Raptors;26;29;23;31;109;5;7.5;-370;3
805;772;H;Orlando Magic;11;24;33;31;99;224.5;222.5;310;107
805;773;V;Brooklyn Nets;25;27;25;38;115;228;224;320;110
805;774;H;Boston Celtics;34;37;35;43;149;8.5;8.5;-380;3
806;775;V;New Orleans Pelicans;39;31;33;22;125;4;4.5;-190;1.5
806;776;H;Sacramento Kings;49;28;40;23;140;233.5;235;170;116
806;777;V;Miami Heat;34;39;25;18;116;220;223.5;375;110
806;778;H;Milwaukee Bucks;25;31;36;38;130;9.5;9.5;-450;4
806;779;V;Indiana Pacers;23;25;27;24;99;3;2;-130;1
806;780;H;Phoenix Suns;28;24;34;28;114;228.5;228;110;111
806;781;V;Los Angeles Clippers;23;36;32;35;126;4;4;-180;1.5
806;782;H;Dallas Mavericks;22;36;29;24;111;231.5;230.5;160;111.5
806;783;V;Portland Trail Blazers;27;35;30;33;125;3.5;4.5;-190;1.5
806;784;H;Denver Nuggets;26;23;38;28;115;233.5;228.5;170;114
806;785;V;Los Angeles Lakers;26;30;23;18;97;230;228;140;110.5
806;786;H;Houston Rockets;33;32;29;19;113;3;3.5;-160;1
807;701;V;Utah Jazz;27;23;34;27;111;228;226;340;113.5
807;702;H;San Antonio Spurs;36;24;36;23;119;2.5;9;-410;2
807;703;V;Oklahoma City Thunder;37;23;18;14;92;3;3;-155;4.5
807;704;H;Memphis Grizzlies;25;38;32;26;121;225;220;135;109.5
807;705;V;Sacramento Kings;27;26;29;24;106;4;5.5;-210;6.5
807;706;H;Brooklyn Nets;24;39;30;26;119;231;232;180;116.5
807;707;V;Orlando Magic;23;27;29;22;101;222.5;221.5;170;112
807;708;H;Philadelphia 76ers;25;23;29;31;108;4;4.5;-190;4.5
807;709;V;Washington Wizards;32;24;25;26;107;231;236;280;116
807;710;H;New Orleans Pelicans;28;26;37;27;118;7;8;-340;6
807;711;V;Boston Celtics;21;31;39;31;122;220;223;105;112
807;712;H;Toronto Raptors;14;23;20;43;100;3;1.5;-125;5.5
808;713;V;Los Angeles Clippers;34;35;26;27;122;5.5;232.5;155;114.5
808;714;H;Portland Trail Blazers;37;38;21;21;117;235;4.5;-175;1.5
808;715;V;Utah Jazz;29;34;25;17;132;2;1;-115;111
808;716;H;Denver Nuggets;15;34;30;26;134;222;222;-105;1
808;717;V;Los Angeles Lakers;24;35;22;30;111;4.5;5.5;-220;2
808;718;H;Indiana Pacers;34;20;33;29;116;219;218.5;190;107
808;719;V;Phoenix Suns;25;35;28;31;119;1;4;-170;1
808;720;H;Miami Heat;32;28;26;26;112;223.5;225.5;150;113
808;721;V;Milwaukee Bucks;32;39;20;28;132;5;5.5;-220;2
808;722;H;Dallas Mavericks;35;27;31;26;136;232;237.5;190;119
809;723;V;Washington Wizards;23;25;27;28;103;227;220.5;375;108.5
809;724;H;Oklahoma City Thunder;32;32;26;31;121;9.5;9;-450;4
809;725;V;Memphis Grizzlies;25;29;17;28;99;222;221.5;260;109
809;726;H;Toronto Raptors;20;40;28;20;108;8;7;-310;3
809;727;V;San Antonio Spurs;27;35;19;41;122;238;239;145;116.5
809;728;H;New Orleans Pelicans;19;26;32;36;113;3.5;3.5;-165;1
809;729;V;Orlando Magic;29;22;35;26;119;220;222.5;340;112
809;730;H;Boston Celtics;28;27;32;25;122;6.5;8.5;-410;3.5
809;731;V;Philadelphia 76ers;19;39;34;29;121;229.5;229;115;111.5
809;732;H;Portland Trail Blazers;33;34;24;33;124;2;2;-135;1
809;733;V;Houston Rockets;23;38;32;36;129;4.5;5;-190;1.5
809;734;H;Sacramento Kings;36;20;15;41;112;231;235;170;115
809;735;V;Brooklyn Nets;45;29;24;31;129;226.5;230.5;320;116
809;736;H;Los Angeles Clippers;24;39;31;26;120;13;9;-380;4
810;737;V;Oklahoma City Thunder;37;27;17;20;101;227;221.5;300;107.5
810;738;H;Phoenix Suns;23;42;33;30;128;2;7.5;-360;3
810;739;V;Dallas Mavericks;30;24;34;34;122;229;221.5;200;109
810;740;H;Utah Jazz;38;32;30;14;114;2;6;-240;2.5
810;741;V;Toronto Raptors;36;31;21;26;114;226.5;228;190;110
810;742;H;Milwaukee Bucks;31;22;22;31;106;5.5;6;-220;2.5
810;743;V;Indiana Pacers;19;29;23;21;92;220;223;160;108.5
810;744;H;Miami Heat;23;25;37;29;114;2.5;4;-180;1.5
810;745;V;Denver Nuggets;25;34;29;33;121;222.5;223;180;109.5
810;746;H;Los Angeles Lakers;31;33;24;36;124;4;5.5;-210;1
811;747;V;Brooklyn Nets;34;26;25;23;108;220.5;225;165;111
811;748;H;Orlando Magic;22;21;29;24;96;6;4.5;-185;1.5
811;749;V;Houston Rockets;25;24;29;27;105;3;239.5;170;118
811;750;H;San Antonio Spurs;31;35;32;25;123;234;4.5;-190;1.5
811;751;V;Phoenix Suns;23;40;32;35;130;8;10;-600;4.5
811;752;H;Philadelphia 76ers;27;31;32;27;117;223.5;227;450;114
811;753;V;Portland Trail Blazers;38;28;32;36;134;2;3;-145;1
811;754;H;Dallas Mavericks;31;27;37;36;131;237.5;240;125;120.5
811;755;V;Boston Celtics;24;32;27;39;122;5.5;5;-200;1.5
811;756;H;Memphis Grizzlies;17;23;33;34;107;224.5;229;175;113.5
811;757;V;New Orleans Pelicans;29;32;23;22;106;1;235.5;130;116.5
811;758;H;Sacramento Kings;27;35;32;18;112;230.5;3;-150;1
811;759;V;Milwaukee Bucks;24;42;33;27;126;8;9;-400;3.5
811;760;H;Washington Wizards;21;35;28;29;113;229.5;228.5;330;114
812;761;V;Indiana Pacers;29;22;28;29;108;229.5;231.5;240;116
812;762;H;Houston Rockets;33;17;27;27;104;7;6.5;-280;5
812;763;V;Toronto Raptors;25;30;35;35;125;8.5;6;-260;5.5
812;764;H;Philadelphia 76ers;32;30;26;33;121;223.5;222;220;109.5
812;765;V;Miami Heat;42;24;34;15;115;1.5;4;-170;2
812;766;H;Oklahoma City Thunder;29;33;20;34;116;218.5;221;150;109
812;767;V;Los Angeles Clippers;26;24;40;34;124;5;5;-200;5.5
812;768;H;Denver Nuggets;25;33;34;19;111;230;230;175;114
813;701;V;New Orleans Pelicans;31;30;26;40;127;227.5;227;150;3
813;702;H;Orlando Magic;34;43;22;34;133;2.5;4;-170;113
813;703;V;Milwaukee Bucks;21;29;24;32;106;223.5;231;145;0.5
813;704;H;Memphis Grizzlies;22;38;33;26;119;1;4;-165;117
813;705;V;San Antonio Spurs;24;26;27;35;112;7;7;-280;5.5
813;706;H;Utah Jazz;41;20;26;31;118;231;234;240;114
813;707;V;Sacramento Kings;30;36;41;29;136;219.5;221.5;150;110
813;708;H;Los Angeles Lakers;40;16;28;38;122;3.5;4;-170;3.5
813;709;V;Washington Wizards;26;30;22;18;96;11;2;-130;pk
813;710;H;Boston Celtics;21;30;26;13;90;230.5;224.5;110;111
813;711;V;Dallas Mavericks;25;32;22;23;102;229;238.5;320;pk
813;712;H;Phoenix Suns;36;40;28;24;128;6.5;8.5;-380;117.5
813;713;V;Portland Trail Blazers;31;42;24;37;134;9;10.5;-850;3.5
813;714;H;Brooklyn Nets;31;36;37;29;133;235;238.5;575;118
814;715;V;Philadelphia 76ers;39;32;32;31;134;228.5;230.5;120;113
814;716;H;Houston Rockets;26;21;30;19;96;4.5;2.5;-140;7.5
814;717;V;Denver Nuggets;23;27;26;33;109;2.5;2.5;-145;3
814;718;H;Toronto Raptors;31;27;27;32;117;224;223.5;125;110.5
814;719;V;Oklahoma City Thunder;22;25;16;24;103;222;224.5;135;107.5
814;720;H;Los Angeles Clippers;21;16;33;17;107;6;3;-155;3.5
814;721;V;Miami Heat;13;31;26;22;92;1;2;-130;3
814;722;H;Indiana Pacers;28;30;26;25;109;216;221.5;110;109.5
815;723;V;Memphis Grizzlies;19;33;42;28;122;231.5;229.5;220;116
815;724;H;Portland Trail Blazers;31;27;31;37;126;6.5;6;-260;1.5
817;751;V;Utah Jazz;25;27;31;32;125;220.5;214;160;109.5
817;752;H;Denver Nuggets;31;28;19;37;135;2;4;-180;0.5
817;753;V;Brooklyn Nets;20;31;35;24;110;224;222.5;450;0.5
817;754;H;Toronto Raptors;37;36;22;39;134;10;10;-600;109
817;755;V;Philadelphia 76ers;26;23;30;22;101;220;217;230;110
817;756;H;Boston Celtics;25;30;20;34;109;5.5;6.5;-270;1.5
817;757;V;Dallas Mavericks;38;31;13;28;110;231;230.5;285;115.5
817;758;H;Los Angeles Clippers;34;32;21;31;118;6;7;-345;6.5
818;761;V;Orlando Magic;33;29;30;30;122;224.5;225.5;900;114.5
818;762;H;Milwaukee Bucks;23;29;27;31;110;11;14;-1600;14.5
818;767;V;Portland Trail Blazers;36;21;21;22;100;226.5;234;250;116
818;768;H;Los Angeles Lakers;25;31;19;18;93;4.5;6.5;-300;5.5
818;769;V;Miami Heat;27;29;25;32;113;4;4.5;-185;1.5
818;770;H;Indiana Pacers;33;19;28;21;101;217.5;216;165;107
818;771;V;Oklahoma City Thunder;20;32;31;25;108;1.5;pk;-110;5.5
818;772;H;Houston Rockets;28;40;36;19;123;227;225;-110;10.5
819;701;V;Brooklyn Nets;33;20;27;19;99;226.5;226;600;111.5
819;702;H;Toronto Raptors;29;21;24;30;104;11;11.5;-900;8.5
819;703;V;Utah Jazz;27;34;43;20;124;218.5;217;145;111.5
819;704;H;Denver Nuggets;25;23;29;28;105;4;3.5;-165;5.5
819;705;V;Philadelphia 76ers;33;24;18;26;101;215;213.5;175;108
819;706;H;Boston Celtics;27;38;33;30;128;5;4.5;-200;1
819;707;V;Dallas Mavericks;29;32;37;29;127;231;231.5;175;114
819;708;H;Los Angeles Clippers;25;31;29;29;114;6;5;-200;6
820;711;V;Miami Heat;22;29;37;21;109;5;4;-175;1
820;712;H;Indiana Pacers;24;22;31;23;100;215;217.5;155;106.5
820;713;V;Oklahoma City Thunder;30;29;19;20;98;227.5;227.5;115;111.5
820;714;H;Houston Rockets;35;18;24;34;111;2;2;-135;3
820;715;V;Orlando Magic;13;30;30;23;96;228;228;800;115.5
820;716;H;Milwaukee Bucks;25;39;29;18;111;12;13.5;-1400;1
820;717;V;Portland Trail Blazers;19;20;19;30;88;226.5;230;205;1.5
820;718;H;Los Angeles Lakers;27;29;32;23;111;4.5;6.5;-245;113.5
821;721;V;Toronto Raptors;24;33;27;33;117;9.5;11;-600;2
821;722;H;Brooklyn Nets;17;25;26;24;92;223;219.5;450;107.5
821;723;V;Denver Nuggets;14;28;20;25;87;1.5;217.5;100;4.5
821;724;H;Utah Jazz;25;34;35;30;124;220;1;-120;108
821;725;V;Boston Celtics;26;25;25;26;102;4.5;5.5;-240;4
821;726;H;Philadelphia 76ers;24;25;23;22;94;216;216.5;200;110
821;727;V;Los Angeles Clippers;23;45;34;28;130;4;5;-210;114.5
821;728;H;Dallas Mavericks;23;31;31;37;122;233;231;180;1
822;731;V;Milwaukee Bucks;31;39;29;22;121;12.5;12.5;-1100;NL
822;732;H;Orlando Magic;23;20;34;30;107;226;225.5;700;NL
822;733;V;Indiana Pacers;27;29;34;25;115;214;213.5;180;2.5
822;734;H;Miami Heat;34;40;20;30;124;4.5;5;-210;108.5
822;735;V;Houston Rockets;29;34;19;22;107;2;2;-130;pk
822;736;H;Oklahoma City Thunder;23;34;21;26;119;224;223;110;110.5
822;737;V;Los Angeles Lakers;25;28;40;23;116;pk;7.5;-350;7.5
822;738;H;Portland Trail Blazers;29;28;29;22;108;225;225;290;11.5
823;741;V;Boston Celtics;27;30;32;21;110;7;7;-310;6
823;742;H;Philadelphia 76ers;32;26;19;29;106;213;215.5;260;109
823;743;V;Los Angeles Clippers;34;32;19;36;133;pk;8;-340;3.5
823;744;H;Dallas Mavericks;24;34;35;28;135;231.5;233;280;111
823;745;V;Toronto Raptors;39;38;39;34;150;12.5;14;-1400;5
823;746;H;Brooklyn Nets;32;36;19;35;122;217;222.5;800;111
823;747;V;Denver Nuggets;36;29;24;38;127;214;217;140;108.5
823;748;H;Utah Jazz;33;31;33;32;129;2;3.5;-160;3
824;701;V;Milwaukee Bucks;22;36;26;37;121;14;13;-1100;6
824;702;H;Orlando Magic;18;34;29;25;106;225.5;226.5;700;114.5
824;703;V;Houston Rockets;37;23;33;21;114;3.5;3;-150;2.5
824;704;H;Oklahoma City Thunder;35;25;32;25;117;221;223.5;130;111
824;705;V;Indiana Pacers;22;20;20;25;87;216.5;217.5;235;110
824;706;H;Miami Heat;21;27;22;29;99;7;6.5;-275;0.5
824;707;V;Los Angeles Lakers;43;37;32;23;135;7.5;6.5;-310;110.5
824;708;H;Portland Trail Blazers;25;26;36;28;115;224.5;226;260;3.5
825;713;V;Utah Jazz;32;31;23;21;107;3;2.5;-140;111.5
825;714;H;Denver Nuggets;33;21;28;35;117;220.5;219.5;120;1.5
825;715;V;Dallas Mavericks;22;30;34;25;111;237.5;236.5;320;2
825;716;H;Los Angeles Clippers;41;35;35;43;154;5.5;8.5;-380;118
829;701;V;Orlando Magic;21;29;29;25;104;226;225;900;113.5
829;702;H;Milwaukee Bucks;26;41;23;28;118;13;14.5;-1600;3
829;703;V;Oklahoma City Thunder;14;31;18;17;80;224.5;228;185;113
829;704;H;Houston Rockets;24;24;37;29;114;4.5;5;-215;2
829;705;V;Portland Trail Blazers;31;37;24;30;122;223;223.5;800;112
829;706;H;Los Angeles Lakers;35;33;32;31;131;13.5;13.5;-1400;9
830;709;V;Boston Celtics;39;20;29;24;112;216;217.5;110;111.5
830;710;H;Toronto Raptors;23;19;31;21;94;2;2;-130;6.5
830;711;V;Los Angeles Clippers;29;28;28;26;111;9;9.5;-500;3.5
830;712;H;Dallas Mavericks;34;17;23;23;97;237.5;236.5;400;117
830;713;V;Denver Nuggets;30;31;27;31;119;220.5;219.5;120;109
830;714;H;Utah Jazz;36;20;23;28;107;2.5;2.5;-140;2.5
831;717;V;Houston Rockets;25;26;24;25;100;6.5;5.5;-240;3
831;718;H;Oklahoma City Thunder;24;24;29;27;104;225;226;200;111.5
831;719;V;Miami Heat;29;31;32;23;115;223;224;200;111
831;720;H;Milwaukee Bucks;40;23;23;18;104;6;5.5;-240;2
901;723;V;Boston Celtics;28;22;20;32;102;216;218.5;110;110
901;724;H;Toronto Raptors;28;20;30;21;99;1;2;-130;1
901;725;V;Utah Jazz;21;15;24;18;78;220.5;217.5;110;3
901;726;H;Denver Nuggets;26;24;15;15;80;1.5;2;-130;109.5
902;729;V;Miami Heat;38;28;24;26;116;221;223;200;110.5
902;730;H;Milwaukee Bucks;29;31;26;28;114;4;5.5;-240;7
902;731;V;Oklahoma City Thunder;30;29;21;22;102;223;216.5;200;107
902;732;H;Houston Rockets;29;32;24;19;104;5;5.5;-240;3
903;733;V;Toronto Raptors;28;19;29;28;104;1;2;-130;4.5
903;734;H;Boston Celtics;33;24;23;23;103;214;217;110;108
903;735;V;Denver Nuggets;31;20;16;30;97;223;223.5;355;109
903;736;H;Los Angeles Clippers;31;38;22;29;120;5.5;9.5;-425;0.5
904;737;V;Milwaukee Bucks;30;27;30;13;100;5.5;5;-210;0.5
904;738;H;Miami Heat;29;21;25;40;115;222.5;222;180;111
904;739;V;Houston Rockets;29;34;22;27;112;226;226.5;245;111
904;740;H;Los Angeles Lakers;28;27;24;18;97;2.5;6.5;-290;7
905;741;V;Toronto Raptors;31;18;32;19;100;1;215.5;110;105.5
905;742;H;Boston Celtics;27;22;24;20;93;212;2;-130;1.5
